id,Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
1711093.0,2017-11-09,3,90.82647031893,,6.0,8.55,9,10
1711094.0,2017-11-09,4,85.9012447876685,,6.0,8.55,9,10
1711095.0,2017-11-09,5,186.82204280255,,6.0,8.55,9,10
1711096.0,2017-11-09,6,44.7824094184877,,6.0,8.55,9,10
1711101.0,2017-11-10,1,114.106926212154,,7.0,7.5375,16,61
1711102.0,2017-11-10,2,240.147772612989,,7.0,7.5375,16,61
1711103.0,2017-11-10,3,90.0690509923345,,7.0,7.5375,16,61
1711104.0,2017-11-10,4,90.6032979375086,,7.0,7.5375,16,61
1711105.0,2017-11-10,5,195.151969083118,,7.0,7.5375,16,61
1711106.0,2017-11-10,6,37.7427745131038,,7.0,7.5375,16,61
1711111.0,2017-11-11,1,119.214846609495,,5.0,5.2375,8,63
1711112.0,2017-11-11,2,330.821014358192,,5.0,5.2375,8,63
1711113.0,2017-11-11,3,95.0970588296583,,5.0,5.2375,8,63
1711114.0,2017-11-11,4,66.8614663661573,,5.0,5.2375,8,63
1711115.0,2017-11-11,5,180.222256933744,,5.0,5.2375,8,63
1711116.0,2017-11-11,6,43.4416575463758,,5.0,5.2375,8,63
1711121.0,2017-11-12,1,81.7069031241421,,7.0,5.575,7,61
1711122.0,2017-11-12,2,424.737614094006,,7.0,5.575,7,61
1711123.0,2017-11-12,3,189.814598224532,,7.0,5.575,7,61
1711124.0,2017-11-12,4,83.0976926899882,,7.0,5.575,7,61
1711125.0,2017-11-12,5,251.919049828483,,7.0,5.575,7,61
1711126.0,2017-11-12,6,46.3962867707664,,7.0,5.575,7,61
1711131.0,2017-11-13,1,146.465618425215,,2.0,5.9,9,10
1711132.0,2017-11-13,2,243.19194827243,,2.0,5.9,9,10
1711133.0,2017-11-13,3,93.6009966390014,,2.0,5.9,9,10
1711134.0,2017-11-13,4,82.3642985095159,,2.0,5.9,9,10
1711135.0,2017-11-13,5,190.681809391916,,2.0,5.9,9,10
1711136.0,2017-11-13,6,53.3312998062695,,2.0,5.9,9,10
1711141.0,2017-11-14,1,91.0963595190131,,7.0,6.3875,11,61
1711142.0,2017-11-14,2,241.340042607729,,7.0,6.3875,11,61
1711143.0,2017-11-14,3,92.5813235522161,,7.0,6.3875,11,61
1711144.0,2017-11-14,4,58.1961873251979,,7.0,6.3875,11,61
1711145.0,2017-11-14,5,178.661803492764,,7.0,6.3875,11,61
1711146.0,2017-11-14,6,7.0512010098527,,7.0,6.3875,11,61
1711151.0,2017-11-15,1,107.455887247399,,7.0,9.375,7,61
1711152.0,2017-11-15,2,204.700017283118,,7.0,9.375,7,61
1711153.0,2017-11-15,3,86.7894097211815,,7.0,9.375,7,61
1711154.0,2017-11-15,4,59.1893911242765,,7.0,9.375,7,61
1711155.0,2017-11-15,5,206.279762470308,,7.0,9.375,7,61
1711156.0,2017-11-15,6,48.6021659830699,,7.0,9.375,7,61
1711161.0,2017-11-16,1,125.49889208889,,8.0,8.8125,8,61
1711162.0,2017-11-16,2,256.52892175252,,8.0,8.8125,8,61
1711163.0,2017-11-16,3,80.8174993257215,,8.0,8.8125,8,61
1711164.0,2017-11-16,4,75.8626488820213,,8.0,8.8125,8,61
1711165.0,2017-11-16,5,171.727290113674,,8.0,8.8125,8,61
1711166.0,2017-11-16,6,28.0112147888418,,8.0,8.8125,8,61
1711171.0,2017-11-17,1,141.616201864242,,3.0,7.725,10,21
1711172.0,2017-11-17,2,251.229756059786,,3.0,7.725,10,21
1711173.0,2017-11-17,3,67.8729502225083,,3.0,7.725,10,21
1711174.0,2017-11-17,4,96.6710768425079,,3.0,7.725,10,21
1711175.0,2017-11-17,5,192.143281265743,,3.0,7.725,10,21
1711176.0,2017-11-17,6,34.654609697448,,3.0,7.725,10,21
1711181.0,2017-11-18,1,89.6760956045913,,5.0,5.35,12,65
1711182.0,2017-11-18,2,292.509471843811,,5.0,5.35,12,65
1711183.0,2017-11-18,3,70.9150495424225,,5.0,5.35,12,65
1711184.0,2017-11-18,4,96.5296309772985,,5.0,5.35,12,65
1711185.0,2017-11-18,5,195.853648840263,,5.0,5.35,12,65
1711186.0,2017-11-18,6,32.3629845181168,,5.0,5.35,12,65
1711191.0,2017-11-19,1,121.373340644802,,3.0,6.25,15,21
1711192.0,2017-11-19,2,445.805374359408,,3.0,6.25,15,21
1711193.0,2017-11-19,3,128.591613398068,,3.0,6.25,15,21
1711194.0,2017-11-19,4,154.383032558196,,3.0,6.25,15,21
1711195.0,2017-11-19,5,290.527837190715,,3.0,6.25,15,21
1711196.0,2017-11-19,6,50.8883991158385,,3.0,6.25,15,21
1711201.0,2017-11-20,1,100.7324918034,,6.0,5.9625,6,
1711202.0,2017-11-20,2,233.300572557871,,6.0,5.9625,6,
1711203.0,2017-11-20,3,99.3335812642129,,6.0,5.9625,6,
1711204.0,2017-11-20,4,111.476838489444,,6.0,5.9625,6,
1711205.0,2017-11-20,5,158.330039317857,,6.0,5.9625,6,
1711206.0,2017-11-20,6,33.7557303237121,,6.0,5.9625,6,
1711211.0,2017-11-21,1,90.5174834878254,,7.0,4.9875,5,61
1711212.0,2017-11-21,2,239.880672674019,,7.0,4.9875,5,61
1711213.0,2017-11-21,3,75.6736891413681,,7.0,4.9875,5,61
1711214.0,2017-11-21,4,64.3810013758833,,7.0,4.9875,5,61
1711215.0,2017-11-21,5,164.080416153047,,7.0,4.9875,5,61
1711216.0,2017-11-21,6,52.546392931875,,7.0,4.9875,5,61
1711221.0,2017-11-22,1,84.7248904082783,,7.0,10.6125,10,61
1711222.0,2017-11-22,2,232.978187183353,,7.0,10.6125,10,61
1711223.0,2017-11-22,3,77.5914895431634,,7.0,10.6125,10,61
1711224.0,2017-11-22,4,83.6271552790891,,7.0,10.6125,10,61
1711225.0,2017-11-22,5,181.432932775224,,7.0,10.6125,10,61
1711226.0,2017-11-22,6,32.3471109718386,,7.0,10.6125,10,61
1711231.0,2017-11-23,1,86.6235738346552,,7.0,12.225,16,61
1711232.0,2017-11-23,2,227.736117661395,,7.0,12.225,16,61
1711233.0,2017-11-23,3,83.7872041017695,,7.0,12.225,16,61
1711234.0,2017-11-23,4,70.1707252886897,,7.0,12.225,16,61
1711235.0,2017-11-23,5,163.133572693129,,7.0,12.225,16,61
1711236.0,2017-11-23,6,19.2822513008083,,7.0,12.225,16,61
1711241.0,2017-11-24,1,102.704961608739,,7.0,6.9875,8,61
1711242.0,2017-11-24,2,234.503720902989,,7.0,6.9875,8,61
1711243.0,2017-11-24,3,90.3427562419911,,7.0,6.9875,8,61
1711244.0,2017-11-24,4,70.6335174431476,,7.0,6.9875,8,61
1711245.0,2017-11-24,5,190.085144215812,,7.0,6.9875,8,61
1711246.0,2017-11-24,6,79.7193259579011,,7.0,6.9875,8,61
1711251.0,2017-11-25,1,100.894643188864,,7.0,2.775,5,45
1711252.0,2017-11-25,2,266.39409981616,,7.0,2.775,5,45
1711253.0,2017-11-25,3,83.5571803293795,,7.0,2.775,5,45
1711254.0,2017-11-25,4,90.8353847015468,,7.0,2.775,5,45
1711255.0,2017-11-25,5,173.387868915418,,7.0,2.775,5,45
1711256.0,2017-11-25,6,99.5384898594057,,7.0,2.775,5,45
1711261.0,2017-11-26,1,56.1839609734841,,7.0,4.65,12,61
1711262.0,2017-11-26,2,462.02051039162,,7.0,4.65,12,61
1711263.0,2017-11-26,3,145.539409678938,,7.0,4.65,12,61
1711264.0,2017-11-26,4,92.2603367987658,,7.0,4.65,12,61
1711265.0,2017-11-26,5,223.727809609641,,7.0,4.65,12,61
1711266.0,2017-11-26,6,74.6409274716296,,7.0,4.65,12,61
1711271.0,2017-11-27,1,108.488785532168,,7.0,4.5625,14,61
1711272.0,2017-11-27,2,246.485981907524,,7.0,4.5625,14,61
1711273.0,2017-11-27,3,91.2166369682366,,7.0,4.5625,14,61
1711274.0,2017-11-27,4,64.2844868038263,,7.0,4.5625,14,61
1711275.0,2017-11-27,5,200.072289929706,,7.0,4.5625,14,61
1711276.0,2017-11-27,6,69.6217928098709,,7.0,4.5625,14,61
1711281.0,2017-11-28,1,82.6450051477415,,7.0,5.4875,12,61
1711282.0,2017-11-28,2,182.668977030814,,7.0,5.4875,12,61
1711283.0,2017-11-28,3,95.6288353069938,,7.0,5.4875,12,61
1711284.0,2017-11-28,4,48.0143138187276,,7.0,5.4875,12,61
1711285.0,2017-11-28,5,183.812795854092,,7.0,5.4875,12,61
1711286.0,2017-11-28,6,66.1080672646919,,7.0,5.4875,12,61
1711291.0,2017-11-29,1,70.8933590937057,,7.0,4.225,6,61
1711292.0,2017-11-29,2,222.218638281581,,7.0,4.225,6,61
1711293.0,2017-11-29,3,91.7189243097624,,7.0,4.225,6,61
1711294.0,2017-11-29,4,77.5327836643724,,7.0,4.225,6,61
1711295.0,2017-11-29,5,187.807886915041,,7.0,4.225,6,61
1711296.0,2017-11-29,6,100.80162265371,,7.0,4.225,6,61
1711301.0,2017-11-30,1,151.851067390839,,7.0,2.8125,4,10
1711302.0,2017-11-30,2,216.78430330821,,7.0,2.8125,4,10
1711303.0,2017-11-30,3,90.9905683178398,,7.0,2.8125,4,10
1711304.0,2017-11-30,4,78.2830286316067,,7.0,2.8125,4,10
1711305.0,2017-11-30,5,215.347994961026,,7.0,2.8125,4,10
1711306.0,2017-11-30,6,148.318103888471,,7.0,2.8125,4,10
1712011.0,2017-12-01,1,81.7634785538538,,6.0,4.3625,8,68
1712012.0,2017-12-01,2,243.454112286962,,6.0,4.3625,8,68
1712013.0,2017-12-01,3,108.790843446546,,6.0,4.3625,8,68
1712014.0,2017-12-01,4,105.62151938692,,6.0,4.3625,8,68
1712015.0,2017-12-01,5,205.146848262433,,6.0,4.3625,8,68
1712016.0,2017-12-01,6,112.938176175859,,6.0,4.3625,8,68
1712021.0,2017-12-02,1,127.082516714906,,7.0,0.375,8,61
1712022.0,2017-12-02,2,288.536116007129,,7.0,0.375,8,61
1712023.0,2017-12-02,3,127.405558719443,,7.0,0.375,8,61
1712024.0,2017-12-02,4,59.7973625803037,,7.0,0.375,8,61
1712025.0,2017-12-02,5,213.255598532005,,7.0,0.375,8,61
1712026.0,2017-12-02,6,73.5044534836882,,7.0,0.375,8,61
1712031.0,2017-12-03,1,77.1376298618811,,7.0,5.225,7,61
1712032.0,2017-12-03,2,434.563859195436,,7.0,5.225,7,61
1712033.0,2017-12-03,3,172.878605046228,,7.0,5.225,7,61
1712034.0,2017-12-03,4,85.7198085315545,,7.0,5.225,7,61
1712035.0,2017-12-03,5,251.201023955334,,7.0,5.225,7,61
1712036.0,2017-12-03,6,79.6004075618886,,7.0,5.225,7,61
1712041.0,2017-12-04,1,132.405506118959,,2.0,5.3375,12,
1712042.0,2017-12-04,2,215.359624111002,,2.0,5.3375,12,
1712043.0,2017-12-04,3,124.885305907806,,2.0,5.3375,12,
1712044.0,2017-12-04,4,61.9317821102238,,2.0,5.3375,12,
1712045.0,2017-12-04,5,167.07305419771,,2.0,5.3375,12,
1712046.0,2017-12-04,6,117.520022750142,,2.0,5.3375,12,
1712051.0,2017-12-05,1,98.6865740402869,,7.0,8.65,17,21
1712052.0,2017-12-05,2,226.946486233653,,7.0,8.65,17,21
1712053.0,2017-12-05,3,85.3672468067668,,7.0,8.65,17,21
1712054.0,2017-12-05,4,64.6018844575141,,7.0,8.65,17,21
1712055.0,2017-12-05,5,165.220390196023,,7.0,8.65,17,21
1712056.0,2017-12-05,6,123.224464617739,,7.0,8.65,17,21
1712061.0,2017-12-06,1,87.2168769966415,,7.0,8.9,17,0
1712062.0,2017-12-06,2,208.992261848017,,7.0,8.9,17,0
1712063.0,2017-12-06,3,88.4459443650205,,7.0,8.9,17,0
1712064.0,2017-12-06,4,55.4146458133456,,7.0,8.9,17,0
1712065.0,2017-12-06,5,189.869482426349,,7.0,8.9,17,0
1712066.0,2017-12-06,6,79.8680887634483,,7.0,8.9,17,0
1712071.0,2017-12-07,1,121.022930614205,,8.0,5.7625,13,61
1712072.0,2017-12-07,2,203.813113698898,,8.0,5.7625,13,61
1712073.0,2017-12-07,3,88.7713968416023,,8.0,5.7625,13,61
1712074.0,2017-12-07,4,54.0088391818527,,8.0,5.7625,13,61
1712075.0,2017-12-07,5,193.736855216235,,8.0,5.7625,13,61
1712076.0,2017-12-07,6,109.933446733591,,8.0,5.7625,13,61
1712081.0,2017-12-08,1,90.723222063322,,6.0,1.675,10,73
1712082.0,2017-12-08,2,226.268514034133,,6.0,1.675,10,73
1712083.0,2017-12-08,3,88.682749091363,,6.0,1.675,10,73
1712084.0,2017-12-08,4,66.7982079927858,,6.0,1.675,10,73
1712085.0,2017-12-08,5,195.006756092183,,6.0,1.675,10,73
1712086.0,2017-12-08,6,85.870568331829,,6.0,1.675,10,73
1712091.0,2017-12-09,1,109.566700891337,,3.0,3.5125,10,61
1712092.0,2017-12-09,2,337.94476310996,,3.0,3.5125,10,61
1712093.0,2017-12-09,3,128.712796006967,,3.0,3.5125,10,61
1712094.0,2017-12-09,4,87.7636303187285,,3.0,3.5125,10,61
1712095.0,2017-12-09,5,213.992875770387,,3.0,3.5125,10,61
1712096.0,2017-12-09,6,109.592675334139,,3.0,3.5125,10,61
1712101.0,2017-12-10,1,46.1034350972905,,7.0,0.9875,9,22
1712102.0,2017-12-10,2,405.993257717094,,7.0,0.9875,9,22
1712103.0,2017-12-10,3,141.228429838865,,7.0,0.9875,9,22
1712104.0,2017-12-10,4,94.5176183054956,,7.0,0.9875,9,22
1712105.0,2017-12-10,5,230.009052923776,,7.0,0.9875,9,22
1712106.0,2017-12-10,6,94.1497660962144,,7.0,0.9875,9,22
1712111.0,2017-12-11,1,64.1114917289524,,8.0,2.2375,14,61
1712112.0,2017-12-11,2,202.053997883196,,8.0,2.2375,14,61
1712113.0,2017-12-11,3,66.8512773964215,,8.0,2.2375,14,61
1712114.0,2017-12-11,4,50.7247058487075,,8.0,2.2375,14,61
1712115.0,2017-12-11,5,162.390126292779,,8.0,2.2375,14,61
1712116.0,2017-12-11,6,81.5380304454757,,8.0,2.2375,14,61
1712121.0,2017-12-12,1,104.188888422736,,7.0,1.55,12,68
1712122.0,2017-12-12,2,195.040468251702,,7.0,1.55,12,68
1712123.0,2017-12-12,3,80.2744096681127,,7.0,1.55,12,68
1712124.0,2017-12-12,4,72.7722091983781,,7.0,1.55,12,68
1712125.0,2017-12-12,5,171.789515630901,,7.0,1.55,12,68
1712126.0,2017-12-12,6,128.470188126235,,7.0,1.55,12,68
1712131.0,2017-12-13,1,71.0846835326617,,7.0,1.9875,12,69
1712132.0,2017-12-13,2,194.161309340236,,7.0,1.9875,12,69
1712133.0,2017-12-13,3,54.5606055292997,,7.0,1.9875,12,69
1712134.0,2017-12-13,4,69.1482504619048,,7.0,1.9875,12,69
1712135.0,2017-12-13,5,162.960520031848,,7.0,1.9875,12,69
1712136.0,2017-12-13,6,63.612142629209,,7.0,1.9875,12,69
1712141.0,2017-12-14,1,147.585568185835,,7.0,3.025,12,61
1712142.0,2017-12-14,2,244.558358353928,,7.0,3.025,12,61
1712143.0,2017-12-14,3,63.0266652939679,,7.0,3.025,12,61
1712144.0,2017-12-14,4,119.269465537394,,7.0,3.025,12,61
1712145.0,2017-12-14,5,215.233289739844,,7.0,3.025,12,61
1712146.0,2017-12-14,6,63.5113105200694,,7.0,3.025,12,61
1712151.0,2017-12-15,1,107.055312628908,,7.0,3.0375,9,20
1712152.0,2017-12-15,2,207.051404204092,,7.0,3.0375,9,20
1712153.0,2017-12-15,3,78.2216501942594,,7.0,3.0375,9,20
1712154.0,2017-12-15,4,57.2667627264866,,7.0,3.0375,9,20
1712155.0,2017-12-15,5,206.324236158375,,7.0,3.0375,9,20
1712156.0,2017-12-15,6,93.5202342927043,,7.0,3.0375,9,20
1712161.0,2017-12-16,1,111.764487162802,,1.0,3.275,10,10
1712162.0,2017-12-16,2,359.391246869914,,1.0,3.275,10,10
1712163.0,2017-12-16,3,142.53421738335,,1.0,3.275,10,10
1712164.0,2017-12-16,4,97.1892500286851,,1.0,3.275,10,10
1712165.0,2017-12-16,5,233.884316697174,,1.0,3.275,10,10
1712166.0,2017-12-16,6,105.308724630915,,1.0,3.275,10,10
1712171.0,2017-12-17,1,54.2108446777326,,3.0,1.1375,7,10
1712172.0,2017-12-17,2,414.241268554725,,3.0,1.1375,7,10
1712173.0,2017-12-17,3,159.686296935857,,3.0,1.1375,7,10
1712174.0,2017-12-17,4,92.361263176262,,3.0,1.1375,7,10
1712175.0,2017-12-17,5,277.174647131406,,3.0,1.1375,7,10
1712176.0,2017-12-17,6,91.5836690863741,,3.0,1.1375,7,10
1712181.0,2017-12-18,1,132.343297226153,,5.0,2.4625,6,10
1712182.0,2017-12-18,2,236.172051459289,,5.0,2.4625,6,10
1712183.0,2017-12-18,3,94.7737484393613,,5.0,2.4625,6,10
1712184.0,2017-12-18,4,81.2271727353582,,5.0,2.4625,6,10
1712185.0,2017-12-18,5,134.405698196815,,5.0,2.4625,6,10
1712186.0,2017-12-18,6,78.4614876007076,,5.0,2.4625,6,10
1712191.0,2017-12-19,1,114.954215428736,,7.0,5.9125,7,20
1712192.0,2017-12-19,2,219.58854798377,,7.0,5.9125,7,20
1712193.0,2017-12-19,3,73.6343088065715,,7.0,5.9125,7,20
1712194.0,2017-12-19,4,52.3839050076527,,7.0,5.9125,7,20
1712195.0,2017-12-19,5,149.475430361226,,7.0,5.9125,7,20
1712196.0,2017-12-19,6,67.8094425260021,,7.0,5.9125,7,20
1712201.0,2017-12-20,1,95.0575238589803,,7.0,6.6375,6,20
1712202.0,2017-12-20,2,263.813806442959,,7.0,6.6375,6,20
1712203.0,2017-12-20,3,94.7967745101247,,7.0,6.6375,6,20
1712204.0,2017-12-20,4,77.2921009482261,,7.0,6.6375,6,20
1712205.0,2017-12-20,5,157.72174313434,,7.0,6.6375,6,20
1712206.0,2017-12-20,6,65.2664683884036,,7.0,6.6375,6,20
1712211.0,2017-12-21,1,123.510947305391,,7.0,6.2375,10,21
1712212.0,2017-12-21,2,295.983386515154,,7.0,6.2375,10,21
1712213.0,2017-12-21,3,70.6773716770578,,7.0,6.2375,10,21
1712214.0,2017-12-21,4,44.4505511017174,,7.0,6.2375,10,21
1712215.0,2017-12-21,5,178.949150168941,,7.0,6.2375,10,21
1712216.0,2017-12-21,6,87.4712283122925,,7.0,6.2375,10,21
1712221.0,2017-12-22,1,132.34052838286,,7.0,5.7625,9,10
1712222.0,2017-12-22,2,253.999700547864,,7.0,5.7625,9,10
1712223.0,2017-12-22,3,81.7267893179837,,7.0,5.7625,9,10
1712224.0,2017-12-22,4,73.7634925924467,,7.0,5.7625,9,10
1712225.0,2017-12-22,5,169.148699883427,,7.0,5.7625,9,10
1712226.0,2017-12-22,6,71.911652270053,,7.0,5.7625,9,10
1712231.0,2017-12-23,1,216.986006515356,,7.0,7.8,19,61
1712232.0,2017-12-23,2,321.143876209997,,7.0,7.8,19,61
1712233.0,2017-12-23,3,83.5676550722033,,7.0,7.8,19,61
1712234.0,2017-12-23,4,78.8723916371377,,7.0,7.8,19,61
1712235.0,2017-12-23,5,190.505322033484,,7.0,7.8,19,61
1712236.0,2017-12-23,6,84.062222651182,,7.0,7.8,19,61
1712241.0,2017-12-24,1,168.227885876022,,7.0,8.1125,16,61
1712242.0,2017-12-24,2,578.995938801802,,7.0,8.1125,16,61
1712243.0,2017-12-24,3,187.967420125408,,7.0,8.1125,16,61
1712244.0,2017-12-24,4,75.1339574883147,,7.0,8.1125,16,61
1712245.0,2017-12-24,5,199.910108801589,,7.0,8.1125,16,61
1712246.0,2017-12-24,6,60.9819687660936,,7.0,8.1125,16,61
,2017-12-25,,,,7.0,8.7,14,61
,2017-12-26,,,,7.0,6.25,14,61
1712271.0,2017-12-27,1,104.582475428322,,7.0,4.6125,7,21
1712272.0,2017-12-27,2,366.39193384108,,7.0,4.6125,7,21
1712273.0,2017-12-27,3,139.832220333738,,7.0,4.6125,7,21
1712274.0,2017-12-27,4,96.1240109274297,,7.0,4.6125,7,21
1712275.0,2017-12-27,5,220.052505331711,,7.0,4.6125,7,21
1712276.0,2017-12-27,6,34.9726439139618,,7.0,4.6125,7,21
1712281.0,2017-12-28,1,108.209333877696,,4.0,4.0875,11,61
1712282.0,2017-12-28,2,389.287596176283,,4.0,4.0875,11,61
1712283.0,2017-12-28,3,105.138755478215,,4.0,4.0875,11,61
1712284.0,2017-12-28,4,90.1810564800637,,4.0,4.0875,11,61
1712285.0,2017-12-28,5,266.290326838145,,4.0,4.0875,11,61
1712291.0,2017-12-29,1,120.681193840944,,5.0,2.8125,11,61
1712292.0,2017-12-29,2,433.432993002541,,5.0,2.8125,11,61
1712293.0,2017-12-29,3,179.594235115059,,5.0,2.8125,11,61
1712294.0,2017-12-29,4,82.3731844631151,,5.0,2.8125,11,61
1712295.0,2017-12-29,5,285.850859014997,,5.0,2.8125,11,61
1712301.0,2017-12-30,1,162.150512622119,,7.0,4.05,10,61
1712302.0,2017-12-30,2,492.431858117778,,7.0,4.05,10,61
1712303.0,2017-12-30,3,151.571783733849,,7.0,4.05,10,61
1712304.0,2017-12-30,4,106.289227675639,,7.0,4.05,10,61
1712305.0,2017-12-30,5,444.332521393835,,7.0,4.05,10,61
1712311.0,2017-12-31,1,162.986018021678,,7.0,8.25,16,63
1712312.0,2017-12-31,2,558.704848833107,,7.0,8.25,16,63
1712313.0,2017-12-31,3,179.50840678603,,7.0,8.25,16,63
1712314.0,2017-12-31,4,44.1758294041723,,7.0,8.25,16,63
1712315.0,2017-12-31,5,1432.42234722783,,7.0,8.25,16,63
,2018-01-01,,,,6.0,6.6125,17,61
1801021.0,2018-01-02,1,154.786374942725,,6.0,5.7,8,61
1801022.0,2018-01-02,2,362.106622620237,,6.0,5.7,8,61
1801023.0,2018-01-02,3,150.502435605728,,6.0,5.7,8,61
1801024.0,2018-01-02,4,99.6130902579496,,6.0,5.7,8,61
1801025.0,2018-01-02,5,278.690545437323,,6.0,5.7,8,61
1801031.0,2018-01-03,1,80.1711341155724,,7.0,6.475,11,61
1801032.0,2018-01-03,2,296.950711829176,,7.0,6.475,11,61
1801033.0,2018-01-03,3,115.430895275144,,7.0,6.475,11,61
1801034.0,2018-01-03,4,106.317961739392,,7.0,6.475,11,61
1801035.0,2018-01-03,5,234.246543565331,,7.0,6.475,11,61
1801041.0,2018-01-04,1,136.591619491075,,6.0,5.5125,7,61
1801042.0,2018-01-04,2,277.539447649125,,6.0,5.5125,7,61
1801043.0,2018-01-04,3,102.512654812038,,6.0,5.5125,7,61
1801044.0,2018-01-04,4,101.399181602323,,6.0,5.5125,7,61
1801045.0,2018-01-04,5,231.043777731608,,6.0,5.5125,7,61
1801051.0,2018-01-05,1,91.934017601084,,8.0,4.325,10,61
1801052.0,2018-01-05,2,221.493928766554,,8.0,4.325,10,61
1801053.0,2018-01-05,3,109.275993823143,,8.0,4.325,10,61
1801054.0,2018-01-05,4,104.363824844901,,8.0,4.325,10,61
1801055.0,2018-01-05,5,191.050544157891,,8.0,4.325,10,61
1801061.0,2018-01-06,1,73.8495235935427,,7.0,3.1875,8,61
1801062.0,2018-01-06,2,306.612067500727,,7.0,3.1875,8,61
1801063.0,2018-01-06,3,102.460375257105,,7.0,3.1875,8,61
1801064.0,2018-01-06,4,90.7575736757768,,7.0,3.1875,8,61
1801065.0,2018-01-06,5,264.145810508481,,7.0,3.1875,8,61
1801071.0,2018-01-07,1,87.9206063192333,,0.0,0.65,8,
1801072.0,2018-01-07,2,424.80333027284,,0.0,0.65,8,
1801073.0,2018-01-07,3,144.442039442307,,0.0,0.65,8,
1801074.0,2018-01-07,4,140.028867884019,,0.0,0.65,8,
1801075.0,2018-01-07,5,316.353343557096,,0.0,0.65,8,
1801081.0,2018-01-08,1,118.339722290326,,1.0,0.9875,7,5
1801082.0,2018-01-08,2,218.416290860879,,1.0,0.9875,7,5
1801083.0,2018-01-08,3,66.6929702875401,,1.0,0.9875,7,5
1801084.0,2018-01-08,4,115.803557985459,,1.0,0.9875,7,5
1801085.0,2018-01-08,5,270.748463547217,,1.0,0.9875,7,5
1801091.0,2018-01-09,1,88.8949959430897,,4.0,3.1625,11,0
1801092.0,2018-01-09,2,231.370506812209,,4.0,3.1625,11,0
1801093.0,2018-01-09,3,82.6143785726371,,4.0,3.1625,11,0
1801094.0,2018-01-09,4,66.6386512377995,,4.0,3.1625,11,0
1801095.0,2018-01-09,5,170.647299973653,,4.0,3.1625,11,0
1801101.0,2018-01-10,1,92.1632213092253,,6.0,4.0125,6,21
1801102.0,2018-01-10,2,213.493748618184,,6.0,4.0125,6,21
1801103.0,2018-01-10,3,72.3107709500424,,6.0,4.0125,6,21
1801104.0,2018-01-10,4,55.6411164339088,,6.0,4.0125,6,21
1801105.0,2018-01-10,5,192.264635692538,,6.0,4.0125,6,21
1801111.0,2018-01-11,1,126.219974300486,,7.0,3.8375,10,61
1801112.0,2018-01-11,2,222.656660834864,,7.0,3.8375,10,61
1801113.0,2018-01-11,3,75.9628544056125,,7.0,3.8375,10,61
1801114.0,2018-01-11,4,59.0034955815228,,7.0,3.8375,10,61
1801115.0,2018-01-11,5,170.354115774724,,7.0,3.8375,10,61
1801121.0,2018-01-12,1,116.261966635988,,7.0,2.275,10,10
1801122.0,2018-01-12,2,213.653541569415,,7.0,2.275,10,10
1801123.0,2018-01-12,3,75.5325871625342,,7.0,2.275,10,10
1801124.0,2018-01-12,4,92.456896212952,,7.0,2.275,10,10
1801125.0,2018-01-12,5,211.608032733142,,7.0,2.275,10,10
1801131.0,2018-01-13,1,109.622594764107,,8.0,1.275,8,10
1801132.0,2018-01-13,2,326.134796825133,,8.0,1.275,8,10
1801133.0,2018-01-13,3,102.912437094458,,8.0,1.275,8,10
1801134.0,2018-01-13,4,93.167767994205,,8.0,1.275,8,10
1801135.0,2018-01-13,5,256.585594385779,,8.0,1.275,8,10
1801141.0,2018-01-14,1,49.0005592318035,,1.0,0.325,8,5
1801142.0,2018-01-14,2,396.378979718406,,1.0,0.325,8,5
1801143.0,2018-01-14,3,151.968858897758,,1.0,0.325,8,5
1801144.0,2018-01-14,4,147.761602469622,,1.0,0.325,8,5
1801145.0,2018-01-14,5,326.994080961684,,1.0,0.325,8,5
1801151.0,2018-01-15,1,108.800629287407,,7.0,1.5625,12,61
1801152.0,2018-01-15,2,242.921864094771,,7.0,1.5625,12,61
1801153.0,2018-01-15,3,85.9256443890805,,7.0,1.5625,12,61
1801154.0,2018-01-15,4,61.329948854006,,7.0,1.5625,12,61
1801155.0,2018-01-15,5,214.087728077301,,7.0,1.5625,12,61
1801161.0,2018-01-16,1,116.40783148052,,7.0,3.3625,9,61
1801162.0,2018-01-16,2,225.76404335699,,7.0,3.3625,9,61
1801163.0,2018-01-16,3,56.3093100492538,,7.0,3.3625,9,61
1801164.0,2018-01-16,4,69.695099163498,,7.0,3.3625,9,61
1801165.0,2018-01-16,5,177.197009401223,,7.0,3.3625,9,61
1801171.0,2018-01-17,1,99.9287661378494,,6.0,1.8125,10,61
1801172.0,2018-01-17,2,214.400310493609,,6.0,1.8125,10,61
1801173.0,2018-01-17,3,77.1881203768712,,6.0,1.8125,10,61
1801174.0,2018-01-17,4,74.4437882733403,,6.0,1.8125,10,61
1801175.0,2018-01-17,5,199.780437868024,,6.0,1.8125,10,61
1801181.0,2018-01-18,1,111.788522418724,,7.0,1.1625,17,73
1801182.0,2018-01-18,2,227.279978766986,,7.0,1.1625,17,73
1801183.0,2018-01-18,3,72.2532702611568,,7.0,1.1625,17,73
1801184.0,2018-01-18,4,72.0964859731471,,7.0,1.1625,17,73
1801185.0,2018-01-18,5,221.520213856511,,7.0,1.1625,17,73
1801191.0,2018-01-19,1,121.028250919463,,6.0,1.975,10,73
